"sightDate","year","time","quad","fishArea","lat","long","count","comments","channel","source","month","season","whale_identifier","sounders"
"2017-04-16",2017,"0:00",384,"8",48.02,-122.31,1,"49,  53","orca network","reliable",4,"spring","49","y"
"2017-04-16",2017,"0:00",384,"8",48.02,-122.31,1,"49,  53","orca network","reliable",4,"spring","53","y"
"2017-04-06",2017,"12:21",381,"8",48.1,-122.44,1,"49,  53","orca network","public",4,"spring","49","y"
"2017-04-06",2017,"12:21",381,"8",48.1,-122.44,1,"49,  53","orca network","public",4,"spring","53","y"
"2013-03-29",2013,"14:00",384,"8",48.02,-122.31,1,"49,  53","orca network","reliable",3,"spring","49","y"
"2013-03-29",2013,"14:00",384,"8",48.02,-122.31,1,"49,  53","orca network","reliable",3,"spring","53","y"
"2018-03-17",2018,"0:00",384,"8",48.02,-122.31,1,"49,  531","orca network","reliable",3,"spring","49","y"
"2018-03-17",2018,"0:00",384,"8",48.02,-122.31,1,"49,  531","orca network","reliable",3,"spring","531","y"
"2017-03-25",2017,"16:00",379,"8",48.12,-122.52,1,"49,  56","orca network","reliable",3,"spring","49","y"
"2017-03-25",2017,"16:00",379,"8",48.12,-122.52,1,"49,  56","orca network","reliable",3,"spring","56","y"
"2017-03-12",2017,"14:00",378,"8",48.13,-122.38,1,"49,  56","orca network","reliable",3,"spring","49","y"
"2017-03-12",2017,"14:00",378,"8",48.13,-122.38,1,"49,  56","orca network","reliable",3,"spring","56","y"
"2017-03-11",2017,"12:30",384,"8",48.02,-122.31,1,"49,  56","orca network","public",3,"spring","49","y"
"2017-03-11",2017,"12:30",384,"8",48.02,-122.31,1,"49,  56","orca network","public",3,"spring","56","y"
"2017-03-11",2017,"0:00",384,"8",48.02,-122.31,1,"49,  56","orca network","reliable",3,"spring","49","y"
"2017-03-11",2017,"0:00",384,"8",48.02,-122.31,1,"49,  56","orca network","reliable",3,"spring","56","y"
"2016-03-27",2016,"10:46",384,"8",48.02,-122.31,1,"49,  723","orca network","public",3,"spring","49","y"
"2016-03-27",2016,"10:46",384,"8",48.02,-122.31,1,"49,  723","orca network","public",3,"spring","723","y"
"2015-03-27",2015,"0:00",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",3,"spring","49","y"
"2015-03-27",2015,"0:00",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",3,"spring","723","y"
"2019-05-14",2019,"13:17",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",5,"spring","49","y"
"2019-05-14",2019,"13:17",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",5,"spring","723","y"
"2019-04-12",2019,"12:50",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",4,"spring","49","y"
"2019-04-12",2019,"12:50",384,"8",48.02,-122.31,1,"49,  723","orca network","reliable",4,"spring","723","y"
"2017-03-26",2017,"0:00",375,"8",48.18,-122.55,1,"49","orca network","public",3,"spring","49","y"
"2017-05-15",2017,"10:00",384,"8",48.02,-122.31,1,"49,  723, unknown","orca network","reliable",5,"spring","49","y"
"2017-05-15",2017,"10:00",384,"8",48.02,-122.31,1,"49,  723, unknown","orca network","reliable",5,"spring","723","y"
"2017-05-15",2017,"10:00",384,"8",48.02,-122.31,2,"49,  723, unknown","orca network","reliable",5,"spring","unknown","u"
"2019-05-14",2019,"15:15",401,"9",47.81,-122.42,1,"49,  723, unknown","orca network","reliable",5,"spring","49","y"
"2019-05-14",2019,"15:15",401,"9",47.81,-122.42,1,"49,  723, unknown","orca network","reliable",5,"spring","723","y"
"2019-05-14",2019,"15:15",401,"9",47.81,-122.42,4,"49,  723, unknown","orca network","reliable",5,"spring","unknown","u"
"2013-04-14",2013,"10:35",381,"8",48.1,-122.44,1,"49, 21","other","ww",4,"spring","49","y"
"2013-04-14",2013,"10:35",381,"8",48.1,-122.44,1,"49, 21","other","ww",4,"spring","21","y"
"2015-03-22",2015,"0:00",384,"8",48.02,-122.31,1,"49, 22, 53","orca network","reliable",3,"spring","49","y"
"2015-03-22",2015,"0:00",384,"8",48.02,-122.31,1,"49, 22, 53","orca network","reliable",3,"spring","22","y"
"2015-03-22",2015,"0:00",384,"8",48.02,-122.31,1,"49, 22, 53","orca network","reliable",3,"spring","53","y"
"2018-03-11",2018,"12:13",384,"8",48.02,-122.31,1,"49, 383","orca network","public",3,"spring","49","y"
"2018-03-11",2018,"12:13",384,"8",48.02,-122.31,1,"49, 383","orca network","public",3,"spring","383","y"
"2018-03-11",2018,"10:47",384,"8",48.02,-122.31,1,"49, 383","orca network","reliable",3,"spring","49","y"
"2018-03-11",2018,"10:47",384,"8",48.02,-122.31,1,"49, 383","orca network","reliable",3,"spring","383","y"
"2015-04-26",2015,"13:10",379,"8",48.12,-122.52,1,"49, 383,,  22","orca network","reliable",4,"spring","49","y"
"2015-04-26",2015,"13:10",379,"8",48.12,-122.52,1,"49, 383,,  22","orca network","reliable",4,"spring","383","y"
"2015-04-26",2015,"13:10",379,"8",48.12,-122.52,0,"49, 383,,  22","orca network","reliable",4,"spring","unknown","u"
"2015-04-26",2015,"13:10",379,"8",48.12,-122.52,1,"49, 383,,  22","orca network","reliable",4,"spring","22","y"
"2019-04-24",2019,"0:00",384,"8",48.02,-122.31,1,"49, 383, 44","orca network","reliable",4,"spring","49","y"
"2019-04-24",2019,"0:00",384,"8",48.02,-122.31,1,"49, 383, 44","orca network","reliable",4,"spring","383","y"
"2019-04-24",2019,"0:00",384,"8",48.02,-122.31,1,"49, 383, 44","orca network","reliable",4,"spring","44","y"
"2017-04-08",2017,"0:00",381,"8",48.1,-122.44,1,"49, 383, 53, 21","orca network","reliable",4,"spring","49","y"
"2017-04-08",2017,"0:00",381,"8",48.1,-122.44,1,"49, 383, 53, 21","orca network","reliable",4,"spring","383","y"
"2017-04-08",2017,"0:00",381,"8",48.1,-122.44,1,"49, 383, 53, 21","orca network","reliable",4,"spring","53","y"
"2017-04-08",2017,"0:00",381,"8",48.1,-122.44,1,"49, 383, 53, 21","orca network","reliable",4,"spring","21","y"
"2017-04-08",2017,"12:21",375,"8",48.18,-122.55,1,"49, 383, 53, 21","orca network","reliable",4,"spring","49","y"
"2017-04-08",2017,"12:21",375,"8",48.18,-122.55,1,"49, 383, 53, 21","orca network","reliable",4,"spring","383","y"
"2017-04-08",2017,"12:21",375,"8",48.18,-122.55,1,"49, 383, 53, 21","orca network","reliable",4,"spring","53","y"
"2017-04-08",2017,"12:21",375,"8",48.18,-122.55,1,"49, 383, 53, 21","orca network","reliable",4,"spring","21","y"
"2017-04-20",2017,"0:00",384,"8",48.02,-122.31,1,"49, 383, 56, 21, 22","orca network","reliable",4,"spring","49","y"
"2017-04-20",2017,"0:00",384,"8",48.02,-122.31,1,"49, 383, 56, 21, 22","orca network","reliable",4,"spring","383","y"
"2017-04-20",2017,"0:00",384,"8",48.02,-122.31,1,"49, 383, 56, 21, 22","orca network","reliable",4,"spring","56","y"
"2017-04-20",2017,"0:00",384,"8",48.02,-122.31,1,"49, 383, 56, 21, 22","orca network","reliable",4,"spring","21","y"
"2017-04-20",2017,"0:00",384,"8",48.02,-122.31,1,"49, 383, 56, 21, 22","orca network","reliable",4,"spring","22","y"
"2016-04-02",2016,"11:36",398,"9",47.89,-122.36,1,"49, 383, unknown","orca network","public",4,"spring","49","y"
"2016-04-02",2016,"11:36",398,"9",47.89,-122.36,1,"49, 383, unknown","orca network","public",4,"spring","383","y"
"2016-04-02",2016,"11:36",398,"9",47.89,-122.36,1,"49, 383, unknown","orca network","public",4,"spring","unknown","u"
"2018-04-14",2018,"10:15",384,"8",48.02,-122.31,1,"49, 53","other","ww",4,"spring","49","y"
"2018-04-14",2018,"10:15",384,"8",48.02,-122.31,1,"49, 53","other","ww",4,"spring","53","y"
"2018-03-15",2018,"10:33",384,"8",48.02,-122.31,1,"49, 53","orca network","reliable",3,"spring","49","y"
"2018-03-15",2018,"10:33",384,"8",48.02,-122.31,1,"49, 53","orca network","reliable",3,"spring","53","y"
"2018-03-10",2018,"0:00",385,"8",48.01,-122.22,1,"49, 53","orca network","reliable",3,"spring","49","y"
"2018-03-10",2018,"0:00",385,"8",48.01,-122.22,1,"49, 53","orca network","reliable",3,"spring","53","y"
"2018-03-10",2018,"10:40",384,"8",48.02,-122.31,1,"49, 53","orca network","reliable",3,"spring","49","y"
"2018-03-10",2018,"10:40",384,"8",48.02,-122.31,1,"49, 53","orca network","reliable",3,"spring","53","y"
"2018-03-15",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 21 ","orca network","reliable",3,"spring","49","y"
"2018-03-15",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 21 ","orca network","reliable",3,"spring","53","y"
"2018-03-15",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 21 ","orca network","reliable",3,"spring","21","y"
"2019-04-25",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",4,"spring","49","y"
"2019-04-25",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",4,"spring","53","y"
"2019-04-25",2019,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",4,"spring","383","y"
"2018-03-11",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","49","y"
"2018-03-11",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","53","y"
"2018-03-11",2018,"0:00",384,"8",48.02,-122.31,1,"49, 53, 383","orca network","reliable",3,"spring","383","y"
"2018-03-21",2018,"0:00",386,"8",47.96,-122.29,1,"49, 53, 383, 22","orca network","reliable",3,"spring","49","y"
"2018-03-21",2018,"0:00",386,"8",47.96,-122.29,1,"49, 53, 383, 22","orca network","reliable",3,"spring","53","y"
"2018-03-21",2018,"0:00",386,"8",47.96,-122.29,1,"49, 53, 383, 22","orca network","reliable",3,"spring","383","y"
"2018-03-21",2018,"0:00",386,"8",47.96,-122.29,1,"49, 53, 383, 22","orca network","reliable",3,"spring","22","y"
"2018-03-12",2018,"14:51",385,"8",48.01,-122.22,1,"49, 53, unknown","orca network","reliable",3,"spring","49","y"
"2018-03-12",2018,"14:51",385,"8",48.01,-122.22,1,"49, 53, unknown","orca network","reliable",3,"spring","53","y"
"2018-03-12",2018,"14:51",385,"8",48.01,-122.22,1,"49, 53, unknown","orca network","reliable",3,"spring","unknown","u"
"2019-04-07",2019,"11:40",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","49","y"
"2019-04-07",2019,"11:40",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","531","y"
"2019-04-07",2019,"11:40",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","383","y"
"2019-04-07",2019,"0:00",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","49","y"
"2019-04-07",2019,"0:00",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","531","y"
"2019-04-07",2019,"0:00",384,"8",48.02,-122.31,1,"49, 531, 383","orca network","reliable",4,"spring","383","y"
"2019-04-07",2019,"11:40",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","reliable",4,"spring","49","y"
"2019-04-07",2019,"11:40",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","reliable",4,"spring","531","y"
"2019-04-07",2019,"11:40",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","reliable",4,"spring","383","y"
"2019-04-07",2019,"0:00",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","public",4,"spring","49","y"
"2019-04-07",2019,"0:00",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","public",4,"spring","531","y"
"2019-04-07",2019,"0:00",386,"8",47.96,-122.29,1,"49, 531, 383","orca network","public",4,"spring","383","y"
"2016-03-26",2016,"12:50",384,"8",48.02,-122.31,1,"49, 531, 723, 21, 383","orca network","reliable",3,"spring","49","y"
"2016-03-26",2016,"12:50",384,"8",48.02,-122.31,1,"49, 531, 723, 21, 383","orca network","reliable",3,"spring","531","y"
"2016-03-26",2016,"12:50",384,"8",48.02,-122.31,1,"49, 531, 723, 21, 383","orca network","reliable",3,"spring","723","y"
"2016-03-26",2016,"12:50",384,"8",48.02,-122.31,1,"49, 531, 723, 21, 383","orca network","reliable",3,"spring","21","y"
"2016-03-26",2016,"12:50",384,"8",48.02,-122.31,1,"49, 531, 723, 21, 383","orca network","reliable",3,"spring","383","y"
"2019-05-05",2019,"12:43",384,"8",48.02,-122.31,1,"49, 22, 531, unknown","orca network","reliable",5,"spring","49","y"
"2019-05-05",2019,"12:43",384,"8",48.02,-122.31,1,"49, 22, 531, unknown","orca network","reliable",5,"spring","22","y"
"2019-05-05",2019,"12:43",384,"8",48.02,-122.31,1,"49, 22, 531, unknown","orca network","reliable",5,"spring","531","y"
"2019-05-05",2019,"12:43",384,"8",48.02,-122.31,1,"49, 22, 531, unknown","orca network","reliable",5,"spring","unknown","u"
"2016-04-24",2016,"0:00",384,"8",48.02,-122.31,1,"49, 723, 383","orca network","reliable",4,"spring","49","y"
"2016-04-24",2016,"0:00",384,"8",48.02,-122.31,1,"49, 723, 383","orca network","reliable",4,"spring","723","y"
"2016-04-24",2016,"0:00",384,"8",48.02,-122.31,1,"49, 723, 383","orca network","reliable",4,"spring","383","y"
"2018-03-16",2018,"11:15",384,"8",48.02,-122.31,1,"49, 185","orca network","reliable",3,"spring","49","y"
"2018-03-16",2018,"11:15",384,"8",48.02,-122.31,1,"49, 185","orca network","reliable",3,"spring","185","y"
"2017-03-22",2017,"11:30",378,"8",48.13,-122.38,1,"49, unknown","orca network","reliable",3,"spring","49","y"
"2017-03-22",2017,"11:30",378,"8",48.13,-122.38,2,"49, unknown","orca network","reliable",3,"spring","unknown","u"
"2017-04-09",2017,"16:00",381,"8",48.1,-122.44,1,"49,383,53","orca network","reliable",4,"spring","49","y"
"2017-04-09",2017,"16:00",381,"8",48.1,-122.44,1,"49,383,53","orca network","reliable",4,"spring","383","y"
"2017-04-09",2017,"16:00",381,"8",48.1,-122.44,1,"49,383,53","orca network","reliable",4,"spring","53","y"
"2018-03-18",2018,"11:24",394,"9",47.98,-122.56,2,"49. 53","other","ww",3,"spring","unknown","u"
"2021-02-15",2021,"13:10",374,"8",48.23,-122.57,1,"53","orca network","public",2,"winter","53","y"
"2019-04-14",2019,"11:07",398,"9",47.89,-122.36,1,"53","orca network","reliable",4,"spring","53","y"
"2019-04-08",2019,"0:00",384,"8",48.02,-122.31,1,"53","orca network","reliable",4,"spring","53","y"
"2019-04-07",2019,"0:00",398,"9",47.89,-122.36,1,"53","orca network","reliable",4,"spring","53","y"
"2019-04-07",2019,"12:30",398,"9",47.89,-122.36,1,"53","orca network","reliable",4,"spring","53","y"
"2019-04-07",2019,"12:30",398,"9",47.89,-122.36,1,"53","orca network","reliable",4,"spring","53","y"
"2018-05-18",2018,"0:00",364,"6",48.17,-122.77,1,"53","orca network","reliable",5,"spring","53","y"
"2018-04-22",2018,"10:30",386,"8",47.96,-122.29,1,"53","other","ww",4,"spring","53","y"
"2018-03-14",2018,"15:15",386,"8",47.96,-122.29,1,"53","orca network","reliable",3,"spring","53","y"
"2018-03-06",2018,"12:30",398,"9",47.89,-122.36,1,"53","orca network","public",3,"spring","53","y"
"2018-03-04",2018,"15:45",375,"8",48.18,-122.55,1,"53","orca network","reliable",3,"spring","53","y"
"2017-05-13",2017,"0:00",260,"20C",48.31,-123.56,1,"53","orca network","public",5,"spring","53","y"
"2017-04-10",2017,"13:01",384,"8",48.02,-122.31,1,"53","orca network","reliable",4,"spring","53","y"
"2017-03-27",2017,"11:07",398,"9",47.89,-122.36,1,"53","orca network","reliable",3,"spring","53","y"
"2017-03-20",2017,"13:40",398,"9",47.89,-122.36,1,"53","orca network","reliable",3,"spring","53","y"
"2017-03-19",2017,"0:00",386,"8",47.96,-122.29,1,"53","orca network","public",3,"spring","53","y"
"2015-04-27",2015,"10:52",386,"8",47.96,-122.29,1,"53","orca network","reliable",4,"spring","53","y"
"2017-04-08",2017,"11:30",381,"8",48.1,-122.44,1,"53,  21","orca network","reliable",4,"spring","53","y"
"2017-04-08",2017,"11:30",381,"8",48.1,-122.44,1,"53,  21","orca network","reliable",4,"spring","21","y"
"2018-03-18",2018,"10:48",386,"8",47.96,-122.29,1,"53,  49","orca network","reliable",3,"spring","53","y"
"2018-03-18",2018,"10:48",386,"8",47.96,-122.29,1,"53,  49","orca network","reliable",3,"spring","49","y"
"2017-03-22",2017,"0:00",378,"8",48.13,-122.38,1,"53,  56","orca network","reliable",3,"spring","53","y"
"2017-03-22",2017,"0:00",378,"8",48.13,-122.38,1,"53,  56","orca network","reliable",3,"spring","56","y"
"2017-03-19",2017,"14:30",386,"8",47.96,-122.29,1,"53,  56","orca network","public",3,"spring","53","y"
"2017-03-19",2017,"14:30",386,"8",47.96,-122.29,1,"53,  56","orca network","public",3,"spring","56","y"
"2017-03-19",2017,"0:00",375,"8",48.18,-122.55,1,"53,  56","orca network","reliable",3,"spring","53","y"
"2017-03-19",2017,"0:00",375,"8",48.18,-122.55,1,"53,  56","orca network","reliable",3,"spring","56","y"
"2017-03-19",2017,"14:30",386,"8",47.96,-122.29,1,"53,  56","orca network","public",3,"spring","53","y"
"2017-03-19",2017,"14:30",386,"8",47.96,-122.29,1,"53,  56","orca network","public",3,"spring","56","y"
"2018-05-13",2018,"9:11",386,"8",47.96,-122.29,1,"53,  723","other","ww",5,"spring","53","y"
"2018-05-13",2018,"9:11",386,"8",47.96,-122.29,1,"53,  723","other","ww",5,"spring","723","y"
"2019-05-05",2019,"14:57",384,"8",48.02,-122.31,1,"53,  22","orca network","public",5,"spring","53","y"
"2019-05-05",2019,"14:57",384,"8",48.02,-122.31,1,"53,  22","orca network","public",5,"spring","22","y"
"2015-03-08",2015,"12:00",398,"9",47.89,-122.36,1,"53, 723","orca network","reliable",3,"spring","53","y"
"2015-03-08",2015,"12:00",398,"9",47.89,-122.36,1,"53, 723","orca network","reliable",3,"spring","723","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","53","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","383","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","22","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","53","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","383","y"
"2013-04-06",2013,"0:00",384,"8",48.02,-122.31,1,"53, 383, 22","orca network","reliable",4,"spring","22","y"
"2020-03-07",2020,"10:30",384,"8",48.02,-122.31,1,"53, 49","orca network","reliable",3,"spring","53","y"
"2020-03-07",2020,"10:30",384,"8",48.02,-122.31,1,"53, 49","orca network","reliable",3,"spring","49","y"
"2017-03-19",2017,"11:58",375,"8",48.18,-122.55,1,"53, 56","orca network","reliable",3,"spring","53","y"
"2017-03-19",2017,"11:58",375,"8",48.18,-122.55,1,"53, 56","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"16:12",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","public",3,"spring","53","y"
"2018-03-03",2018,"16:12",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","public",3,"spring","56","y"
"2018-03-03",2018,"16:12",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","public",3,"spring","723","y"
"2018-03-03",2018,"15:33",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","53","y"
"2018-03-03",2018,"15:33",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"15:33",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","723","y"
"2018-03-03",2018,"14:55",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","53","y"
"2018-03-03",2018,"14:55",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"14:55",398,"9",47.89,-122.36,1,"53, 56,  723","orca network","reliable",3,"spring","723","y"
"2018-03-03",2018,"13:50",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","53","y"
"2018-03-03",2018,"13:50",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"13:50",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","723","y"
"2018-03-03",2018,"13:18",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","53","y"
"2018-03-03",2018,"13:18",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"13:18",386,"8",47.96,-122.29,1,"53, 56,  723","orca network","reliable",3,"spring","723","y"
"2018-03-03",2018,"11:49",384,"8",48.02,-122.31,1,"53, 56, 723","orca network","reliable",3,"spring","53","y"
"2018-03-03",2018,"11:49",384,"8",48.02,-122.31,1,"53, 56, 723","orca network","reliable",3,"spring","56","y"
"2018-03-03",2018,"11:49",384,"8",48.02,-122.31,1,"53, 56, 723","orca network","reliable",3,"spring","723","y"
"2018-03-04",2018,"16:35",381,"8",48.1,-122.44,1,"53, 723","orca network","reliable",3,"spring","53","y"
"2018-03-04",2018,"16:35",381,"8",48.1,-122.44,1,"53, 723","orca network","reliable",3,"spring","723","y"
"2019-04-27",2019,"0:00",398,"9",47.89,-122.36,1,"53, 723, 44","orca network","reliable",4,"spring","53","y"
"2019-04-27",2019,"0:00",398,"9",47.89,-122.36,1,"53, 723, 44","orca network","reliable",4,"spring","723","y"
"2019-04-27",2019,"0:00",398,"9",47.89,-122.36,1,"53, 723, 44","orca network","reliable",4,"spring","44","y"
"2019-05-05",2019,"11:33",247,"6",48.32,-122.71,1,"53, 56, 723","orca network","reliable",5,"spring","53","y"
"2019-05-05",2019,"11:33",247,"6",48.32,-122.71,1,"53, 56, 723","orca network","reliable",5,"spring","56","y"
"2019-05-05",2019,"11:33",247,"6",48.32,-122.71,1,"53, 56, 723","orca network","reliable",5,"spring","723","y"
"2017-04-15",2017,"19:15",381,"8",48.1,-122.44,1,"53, unknown","orca network","reliable",4,"spring","53","y"
"2017-04-15",2017,"19:15",381,"8",48.1,-122.44,1,"53, unknown","orca network","reliable",4,"spring","unknown","u"
"2020-03-14",2020,"12:20",384,"8",48.02,-122.31,1,"531","orca network","reliable",3,"spring","531","y"
"2020-03-14",2020,"11:35",384,"8",48.02,-122.31,1,"531","orca network","public",3,"spring","531","y"
"2020-03-14",2020,"8:15",247,"6",48.32,-122.71,1,"531","orca network","public",3,"spring","531","y"
"2018-05-22",2018,"11:44",380,"8",48.06,-122.52,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-21",2018,"0:00",384,"8",48.02,-122.31,1,"531","orca network","public",5,"spring","531","y"
"2018-05-20",2018,"8:00",384,"8",48.02,-122.31,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-20",2018,"8:00",383,"8",48.06,-122.4,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-20",2018,"9:56",381,"8",48.1,-122.44,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-20",2018,"9:40",381,"8",48.1,-122.44,1,"531","other","ww",5,"spring","531","y"
"2018-05-18",2018,"9:40",383,"8",48.06,-122.4,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-18",2018,"9:23",384,"8",48.02,-122.31,1,"531","other","ww",5,"spring","531","y"
"2018-05-12",2018,"17:31",383,"8",48.06,-122.4,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-12",2018,"16:38",383,"8",48.06,-122.4,1,"531","orca network","public",5,"spring","531","y"
"2018-05-02",2018,"0:00",375,"8",48.18,-122.55,1,"531","orca network","reliable",5,"spring","531","y"
"2018-05-02",2018,"0:00",375,"8",48.18,-122.55,1,"531","orca network","reliable",5,"spring","531","y"
"2018-04-30",2018,"0:00",381,"8",48.1,-122.44,1,"531","orca network","public",4,"spring","531","y"
"2018-04-30",2018,"0:00",381,"8",48.1,-122.44,1,"531","orca network","public",4,"spring","531","y"
"2018-04-08",2018,"14:00",383,"8",48.06,-122.4,1,"531","other","ww",4,"spring","531","y"
"2016-03-30",2016,"0:00",385,"8",48.01,-122.22,1,"531","orca network","reliable",3,"spring","531","y"
"2016-03-19",2016,"13:30",381,"8",48.1,-122.44,1,"531","orca network","reliable",3,"spring","531","y"
"2016-03-17",2016,"15:04",379,"8",48.12,-122.52,1,"531","orca network","reliable",3,"spring","531","y"
"2016-03-13",2016,"12:58",381,"8",48.1,-122.44,1,"531","orca network","reliable",3,"spring","531","y"
"2016-02-27",2016,"12:05",389,"9",48.09,-122.63,1,"531","orca network","reliable",2,"winter","531","y"
"2019-04-16",2019,"12:36",381,"8",48.1,-122.44,1,"531,  21","orca network","reliable",4,"spring","531","y"
"2019-04-16",2019,"12:36",381,"8",48.1,-122.44,1,"531,  21","orca network","reliable",4,"spring","21","y"
"2019-04-14",2019,"15:40",383,"8",48.06,-122.4,1,"531,  383","orca network","reliable",4,"spring","531","y"
"2019-04-14",2019,"15:40",383,"8",48.06,-122.4,1,"531,  383","orca network","reliable",4,"spring","383","y"
"2019-04-14",2019,"13:15",375,"8",48.18,-122.55,1,"531,  383","orca network","reliable",4,"spring","531","y"
"2019-04-14",2019,"13:15",375,"8",48.18,-122.55,1,"531,  383","orca network","reliable",4,"spring","383","y"
"2019-04-17",2019,"11:15",381,"8",48.1,-122.44,1,"531,  723","orca network","reliable",4,"spring","531","y"
"2019-04-17",2019,"11:15",381,"8",48.1,-122.44,1,"531,  723","orca network","reliable",4,"spring","723","y"
"2019-04-05",2019,"17:31",381,"8",48.1,-122.44,1,"531,  unknown","orca network","public",4,"spring","531","y"
"2019-04-05",2019,"17:31",381,"8",48.1,-122.44,1,"531,  unknown","orca network","public",4,"spring","unknown","u"
"2016-03-20",2016,"0:00",378,"8",48.13,-122.38,1,"531,  49","orca network","reliable",3,"spring","531","y"
"2016-03-20",2016,"0:00",378,"8",48.13,-122.38,1,"531,  49","orca network","reliable",3,"spring","49","y"
"2018-05-19",2018,"15:30",375,"8",48.18,-122.55,1,"531, 185","orca network","reliable",5,"spring","531","y"
"2018-05-19",2018,"15:30",375,"8",48.18,-122.55,1,"531, 185","orca network","reliable",5,"spring","185","y"
"2019-04-18",2019,"0:00",384,"8",48.02,-122.31,1,"531, 22, 49, 383","orca network","reliable",4,"spring","531","y"
"2019-04-18",2019,"0:00",384,"8",48.02,-122.31,1,"531, 22, 49, 383","orca network","reliable",4,"spring","22","y"
"2019-04-18",2019,"0:00",384,"8",48.02,-122.31,1,"531, 22, 49, 383","orca network","reliable",4,"spring","49","y"
"2019-04-18",2019,"0:00",384,"8",48.02,-122.31,1,"531, 22, 49, 383","orca network","reliable",4,"spring","383","y"
"2019-04-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 53, 49","orca network","reliable",4,"spring","531","y"
"2019-04-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 53, 49","orca network","reliable",4,"spring","53","y"
"2019-04-11",2019,"0:00",386,"8",47.96,-122.29,1,"531, 53, 49","orca network","reliable",4,"spring","49","y"
"2016-03-18",2016,"12:15",384,"8",48.02,-122.31,1,"531, 723, 56","orca network","reliable",3,"spring","531","y"
"2016-03-18",2016,"12:15",384,"8",48.02,-122.31,1,"531, 723, 56","orca network","reliable",3,"spring","723","y"
"2016-03-18",2016,"12:15",384,"8",48.02,-122.31,1,"531, 723, 56","orca network","reliable",3,"spring","56","y"
