sightDate,year,time,quad,fishArea,lat,long,count,comments,channel,source
5/24/19,2019,0:00,247,6,48.32,122.71,1,2253,orca network,reliable
3/17/20,2020,17:30,373,8,48.23,122.67,1,2258,orca network,reliable
4/17/20,2020,10:36,375,8,48.18,122.55,1,2259,orca network,public
4/5/20,2020,0:00,373,8,48.23,122.67,1,2259,orca network,reliable
9/7/20,2020,16:33,386,8,47.96,122.29,1,2259,orca network,public
10/3/20,2020,0:00,386,8,47.96,122.29,2,"2259, 2262",orca network,public
9/26/20,2020,10:25,385,8,48.01,122.22,2,"2259, 2262",orca network,reliable
8/16/20,2020,10:16,384,8,48.02,122.31,2,"2259, unknown",orca network,reliable
9/29/20,2020,11:00,372,8,48.27,122.56,1,2261,orca network,public
9/29/20,2020,9:00,372,8,48.27,122.56,1,2261,orca network,public
9/28/20,2020,9:50,368,8,48.32,122.47,1,2261,orca network,public
9/26/20,2020,11:00,372,8,48.27,122.56,1,2261,orca network,public
9/19/20,2020,14:30,372,8,48.27,122.56,1,2261,orca network,public
9/19/20,2020,12:30,372,8,48.27,122.56,1,2261,orca network,public
9/15/20,2020,11:15,372,8,48.27,122.56,1,2261,orca network,public
9/14/20,2020,12:15,372,8,48.27,122.56,1,2261,orca network,public
9/11/20,2020,9:00,375,8,48.18,122.55,1,2261,orca network,public
9/10/20,2020,11:10,87,17C,49,123.62,1,2261,orca network,public
9/8/20,2020,10:30,372,8,48.27,122.56,1,2261,orca network,public
9/7/20,2020,15:50,372,8,48.27,122.56,1,2261,orca network,public
9/7/20,2020,16:32,368,8,48.32,122.47,1,2261,orca network,public
9/5/20,2020,15:10,372,8,48.27,122.56,1,2261,orca network,public
9/5/20,2020,17:30,371,8,48.27,122.45,1,2261,orca network,public
9/3/20,2020,23:15,372,8,48.27,122.56,1,2261,orca network,public
9/3/20,2020,12:30,372,8,48.27,122.56,1,2261,orca network,public
9/2/20,2020,6:23,372,8,48.27,122.56,1,2261,orca network,public
9/1/20,2020,17:00,372,8,48.27,122.56,1,2261,orca network,public
9/1/20,2020,14:00,372,8,48.27,122.56,1,2261,orca network,public
8/16/20,2020,11:30,374,8,48.23,122.57,1,2261,orca network,public
9/18/20,2020,10:26,385,8,48.01,122.22,2,"2262, 2259",orca network,reliable
8/4/20,2020,15:45,375,8,48.18,122.55,1,2356,orca network,public
5/2/15,2015,0:00,386,8,47.96,122.29,1,33,orca network,reliable
4/12/15,2015,0:00,383,8,48.06,122.4,1,33,orca network,reliable
4/27/19,2019,10:55,381,8,48.1,122.44,1,356,orca network,reliable
4/21/19,2019,9:00,373,8,48.23,122.67,3,"356,  185, 2249",orca network,public
4/21/19,2019,7:46,373,8,48.23,122.67,3,"356, 185,  2249",orca network,reliable
4/25/20,2020,0:00,384,8,48.02,122.31,1,383,orca network,public
5/21/18,2018,9:21,394,9,47.98,122.56,1,383,other,ww
4/22/18,2018,11:16,383,8,48.06,122.4,1,383,other,ww
4/8/18,2018,10:11,384,8,48.02,122.31,1,383,other,ww
3/13/18,2018,10:47,384,8,48.02,122.31,1,383,orca network,reliable
5/12/17,2017,0:00,375,8,48.18,122.55,1,383,orca network,reliable
4/4/17,2017,11:20,381,8,48.1,122.44,1,383,orca network,reliable
4/4/17,2017,0:00,381,8,48.1,122.44,1,383,orca network,reliable
4/17/16,2016,15:45,384,8,48.02,122.31,1,383,orca network,reliable
3/20/16,2016,12:00,384,8,48.02,122.31,1,383,orca network,reliable
5/2/18,2018,0:00,386,8,47.96,122.29,1,383,orca network,reliable
4/6/17,2017,11:26,383,8,48.06,122.4,2,"383,  21",orca network,public
4/1/16,2016,0:00,382,8,48.08,122.33,2,"383,  21",orca network,reliable
4/7/15,2015,0:00,384,8,48.02,122.31,2,"383,  22",orca network,reliable
3/29/15,2015,0:00,384,8,48.02,122.31,2,"383,  22",orca network,reliable
4/20/15,2015,0:00,384,8,48.02,122.31,2,"383,  22",orca network,reliable
4/7/15,2015,0:00,384,8,48.02,122.31,2,"383,  22",orca network,public
4/19/19,2019,0:00,385,8,48.01,122.22,2,"383,  356",orca network,reliable
3/15/16,2016,0:00,384,8,48.02,122.31,2,"383,  56",orca network,reliable
4/30/18,2018,11:10,398,9,47.89,122.36,2,"383,  723",orca network,reliable
4/30/18,2018,11:10,398,9,47.89,122.36,2,"383,  723",orca network,reliable
4/1/17,2017,0:00,384,8,48.02,122.31,3,"383, 22, 56",orca network,reliable
3/14/20,2020,11:50,384,8,48.02,122.31,2,"383, 22",orca network,reliable
4/6/15,2015,12:47,379,8,48.12,122.52,3,"383, 56,  22",orca network,reliable
4/19/15,2015,15:00,385,8,48.01,122.22,3,"383, 49, 53",orca network,reliable
4/23/16,2016,0:00,384,8,48.02,122.31,2,"383,  723",orca network,reliable
4/16/20,2020,0:00,383,8,48.06,122.4,3,"383, 22, 21",orca network,reliable
4/9/19,2019,12:43,384,8,48.02,122.31,4,"383, 49, 53, unknown",orca network,public
4/26/19,2019,0:00,305,6,48.27,122.82,3,"383, 531, unknown",orca network,reliable
5/3/19,2019,11:43,386,8,47.96,122.29,2,"383, 723",orca network,public
5/8/18,2018,0:00,383,8,48.06,122.4,2,"383, unknown",orca network,reliable
3/2/17,2017,13:00,378,8,48.13,122.38,1,42,orca network,reliable
3/26/13,2013,9:30,383,8,48.06,122.4,1,44,orca network,reliable
4/24/16,2016,0:00,398,9,47.89,122.36,1,44,orca network,reliable
4/24/19,2019,15:00,384,8,48.02,122.31,1,44,orca network,reliable
4/21/19,2019,8:54,385,8,48.01,122.22,1,44,orca network,public
4/15/19,2019,16:15,379,8,48.12,122.52,1,44,orca network,public
3/16/18,2018,15:02,384,8,48.02,122.31,1,44,orca network,reliable
3/16/18,2018,12:24,377,8,48.17,122.4,1,44,orca network,reliable
4/15/17,2017,0:00,383,8,48.06,122.4,1,44,orca network,reliable
4/21/16,2016,0:00,384,8,48.02,122.31,1,44,orca network,reliable
4/6/16,2016,0:00,232,19C,48.4,123.39,1,44,orca network,reliable
4/23/15,2015,0:00,384,8,48.02,122.31,1,44,orca network,reliable
4/17/15,2015,11:20,384,8,48.02,122.31,1,44,orca network,reliable
4/12/15,2015,0:00,383,8,48.06,122.4,1,44,orca network,reliable
4/12/15,2015,12:30,383,8,48.06,122.4,1,44,orca network,reliable
4/12/19,2019,11:20,385,8,48.01,122.22,2,"44,  2246",orca network,reliable
5/12/18,2018,10:15,397,9,47.9,122.46,2,"44,  383",orca network,reliable
4/14/19,2019,0:00,378,8,48.13,122.38,4,"44, 22, 21, unknown",orca network,reliable
4/25/20,2020,0:00,384,8,48.02,122.31,2,"44, 383",orca network,public
4/29/18,2018,9:12,396,9,47.95,122.47,2,"44, 383",other,ww
4/24/19,2019,0:00,384,8,48.02,122.31,3,"44, 49, 383",orca network,reliable
4/29/18,2018,0:00,384,8,48.02,122.31,5,"44, 53, 21, 22, 49",orca network,reliable
4/27/19,2019,0:00,381,8,48.1,122.44,3,"44, 53, 723",orca network,reliable
3/25/17,2017,10:33,384,8,48.02,122.31,3,"44, 56,  383",other,ww
3/29/13,2013,11:30,398,9,47.89,122.36,3,"44, 56, 383",orca network,reliable
4/22/17,2017,16:30,383,8,48.06,122.4,4,"44, 56, 53, 383",orca network,reliable
5/11/19,2019,10:11,398,9,47.89,122.36,3,"44, 383, 723",orca network,reliable
5/11/19,2019,13:15,384,8,48.02,122.31,3,"44, 383, 723",orca network,reliable
4/17/17,2017,13:50,385,8,48.01,122.22,3,"44, 56, 723",orca network,reliable
3/14/18,2018,14:30,381,8,48.1,122.44,1,49,orca network,public
3/11/18,2018,19:00,375,8,48.18,122.55,1,49,orca network,reliable
3/4/18,2018,13:15,375,8,48.18,122.55,1,49,orca network,reliable
3/31/17,2017,17:47,379,8,48.12,122.52,1,49,orca network,public
3/26/17,2017,15:24,379,8,48.12,122.52,1,49,orca network,public
3/26/17,2017,12:28,379,8,48.12,122.52,1,49,orca network,reliable
3/26/17,2017,0:00,381,8,48.1,122.44,1,49,orca network,reliable
3/24/17,2017,18:00,379,8,48.12,122.52,1,49,orca network,reliable
3/22/17,2017,17:43,379,8,48.12,122.52,1,49,orca network,reliable
3/4/17,2017,0:00,383,8,48.06,122.4,1,49,orca network,reliable
3/4/17,2017,13:55,378,8,48.13,122.38,1,49,orca network,reliable
4/17/16,2016,14:03,384,8,48.02,122.31,1,49,orca network,reliable
4/3/16,2016,11:20,384,8,48.02,122.31,1,49,orca network,reliable
4/1/15,2015,0:00,384,8,48.02,122.31,4,"49,  22, 383, 56",orca network,reliable
4/13/15,2015,0:00,384,8,48.02,122.31,2,"49,  44",orca network,reliable
5/8/18,2018,10:40,384,8,48.02,122.31,2,"49,  53",orca network,reliable
3/25/18,2018,10:55,384,8,48.02,122.31,2,"49,  53",other,ww
4/16/17,2017,14:58,384,8,48.02,122.31,2,"49,  53",orca network,reliable
4/16/17,2017,0:00,384,8,48.02,122.31,2,"49,  53",orca network,reliable
4/6/17,2017,12:21,381,8,48.1,122.44,2,"49,  53",orca network,public
3/29/13,2013,14:00,384,8,48.02,122.31,2,"49,  53",orca network,reliable
3/17/18,2018,0:00,384,8,48.02,122.31,2,"49,  531",orca network,reliable
3/25/17,2017,16:00,379,8,48.12,122.52,2,"49,  56",orca network,reliable
3/12/17,2017,14:00,378,8,48.13,122.38,2,"49,  56",orca network,reliable
3/11/17,2017,12:30,384,8,48.02,122.31,2,"49,  56",orca network,public
3/11/17,2017,0:00,384,8,48.02,122.31,2,"49,  56",orca network,reliable
3/27/16,2016,10:46,384,8,48.02,122.31,2,"49,  723",orca network,public
3/27/15,2015,0:00,384,8,48.02,122.31,2,"49,  723",orca network,reliable
5/14/19,2019,13:17,384,8,48.02,122.31,2,"49,  723",orca network,reliable
4/12/19,2019,12:50,384,8,48.02,122.31,2,"49,  723",orca network,reliable
3/26/17,2017,0:00,375,8,48.18,122.55,1,49,orca network,public
5/15/17,2017,10:00,384,8,48.02,122.31,4,"49,  723, unknown",orca network,reliable
5/14/19,2019,15:15,401,9,47.81,122.42,6,"49,  723, unknown",orca network,reliable
4/14/13,2013,10:35,381,8,48.1,122.44,2,"49, 21",other,ww
3/22/15,2015,0:00,384,8,48.02,122.31,3,"49, 22, 53",orca network,reliable
3/11/18,2018,12:13,384,8,48.02,122.31,2,"49, 383",orca network,public
3/11/18,2018,10:47,384,8,48.02,122.31,2,"49, 383",orca network,reliable
4/26/15,2015,13:10,379,8,48.12,122.52,3,"49, 383,,  22",orca network,reliable
4/24/19,2019,0:00,384,8,48.02,122.31,3,"49, 383, 44",orca network,reliable
4/8/17,2017,0:00,381,8,48.1,122.44,4,"49, 383, 53, 21",orca network,reliable
4/8/17,2017,12:21,375,8,48.18,122.55,4,"49, 383, 53, 21",orca network,reliable
4/20/17,2017,0:00,384,8,48.02,122.31,5,"49, 383, 56, 21, 22",orca network,reliable
4/2/16,2016,11:36,398,9,47.89,122.36,3,"49, 383, unknown",orca network,public
4/14/18,2018,10:15,384,8,48.02,122.31,2,"49, 53",other,ww
3/15/18,2018,10:33,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/10/18,2018,0:00,385,8,48.01,122.22,2,"49, 53",orca network,reliable
3/10/18,2018,10:40,384,8,48.02,122.31,2,"49, 53",orca network,reliable
3/15/18,2018,0:00,384,8,48.02,122.31,3,"49, 53, 21 ",orca network,reliable
4/25/19,2019,0:00,384,8,48.02,122.31,3,"49, 53, 383",orca network,reliable
3/11/18,2018,0:00,384,8,48.02,122.31,3,"49, 53, 383",orca network,reliable
3/21/18,2018,0:00,386,8,47.96,122.29,4,"49, 53, 383, 22",orca network,reliable
3/12/18,2018,14:51,385,8,48.01,122.22,3,"49, 53, unknown",orca network,reliable
4/7/19,2019,11:40,384,8,48.02,122.31,3,"49, 531, 383",orca network,reliable
4/7/19,2019,0:00,384,8,48.02,122.31,3,"49, 531, 383",orca network,reliable
4/7/19,2019,11:40,386,8,47.96,122.29,3,"49, 531, 383",orca network,reliable
4/7/19,2019,0:00,386,8,47.96,122.29,3,"49, 531, 383",orca network,public
3/26/16,2016,12:50,384,8,48.02,122.31,5,"49, 531, 723, 21, 383",orca network,reliable
5/5/19,2019,12:43,384,8,48.02,122.31,4,"49, 22, 531, unknown",orca network,reliable
4/24/16,2016,0:00,384,8,48.02,122.31,3,"49, 723, 383",orca network,reliable
3/16/18,2018,11:15,384,8,48.02,122.31,2,"49, 185",orca network,reliable
3/22/17,2017,11:30,378,8,48.13,122.38,3,"49, unknown",orca network,reliable
4/9/17,2017,16:00,381,8,48.1,122.44,3,"49,383,53",orca network,reliable
3/18/18,2018,11:24,394,9,47.98,122.56,2,49. 53,other,ww
2/15/21,2021,13:10,374,8,48.23,122.57,1,53,orca network,public
4/14/19,2019,11:07,398,9,47.89,122.36,1,53,orca network,reliable
4/8/19,2019,0:00,384,8,48.02,122.31,1,53,orca network,reliable
4/7/19,2019,0:00,398,9,47.89,122.36,1,53,orca network,reliable
4/7/19,2019,12:30,398,9,47.89,122.36,1,53,orca network,reliable
4/7/19,2019,12:30,398,9,47.89,122.36,1,53,orca network,reliable
5/18/18,2018,0:00,364,6,48.17,122.77,1,53,orca network,reliable
4/22/18,2018,10:30,386,8,47.96,122.29,1,53,other,ww
3/14/18,2018,15:15,386,8,47.96,122.29,1,53,orca network,reliable
3/6/18,2018,12:30,398,9,47.89,122.36,1,53,orca network,public
3/4/18,2018,15:45,375,8,48.18,122.55,1,53,orca network,reliable
5/13/17,2017,0:00,260,20C,48.31,123.56,1,53,orca network,public
4/10/17,2017,13:01,384,8,48.02,122.31,1,53,orca network,reliable
3/27/17,2017,11:07,398,9,47.89,122.36,1,53,orca network,reliable
3/20/17,2017,13:40,398,9,47.89,122.36,1,53,orca network,reliable
3/19/17,2017,0:00,386,8,47.96,122.29,1,53,orca network,public
4/27/15,2015,10:52,386,8,47.96,122.29,1,53,orca network,reliable
4/8/17,2017,11:30,381,8,48.1,122.44,2,"53,  21",orca network,reliable
3/18/18,2018,10:48,386,8,47.96,122.29,2,"53,  49",orca network,reliable
3/22/17,2017,0:00,378,8,48.13,122.38,2,"53,  56",orca network,reliable
3/19/17,2017,14:30,386,8,47.96,122.29,2,"53,  56",orca network,public
3/19/17,2017,0:00,375,8,48.18,122.55,2,"53,  56",orca network,reliable
3/19/17,2017,14:30,386,8,47.96,122.29,2,"53,  56",orca network,public
5/13/18,2018,9:11,386,8,47.96,122.29,2,"53,  723",other,ww
5/5/19,2019,14:57,384,8,48.02,122.31,2,"53,  22",orca network,public
3/8/15,2015,12:00,398,9,47.89,122.36,2,"53, 723",orca network,reliable
4/6/13,2013,0:00,384,8,48.02,122.31,2,"53, 383, 22",orca network,reliable
4/6/13,2013,0:00,384,8,48.02,122.31,3,"53, 383, 22",orca network,reliable
3/7/20,2020,10:30,384,8,48.02,122.31,2,"53, 49",orca network,reliable
3/19/17,2017,11:58,375,8,48.18,122.55,2,"53, 56",orca network,reliable
3/3/18,2018,16:12,398,9,47.89,122.36,3,"53, 56,  723",orca network,public
3/3/18,2018,15:33,398,9,47.89,122.36,3,"53, 56,  723",orca network,reliable
3/3/18,2018,14:55,398,9,47.89,122.36,3,"53, 56,  723",orca network,reliable
3/3/18,2018,13:50,386,8,47.96,122.29,3,"53, 56,  723",orca network,reliable
3/3/18,2018,13:18,386,8,47.96,122.29,3,"53, 56,  723",orca network,reliable
3/3/18,2018,11:49,384,8,48.02,122.31,3,"53, 56, 723",orca network,reliable
3/4/18,2018,16:35,381,8,48.1,122.44,2,"53, 723",orca network,reliable
4/27/19,2019,0:00,398,9,47.89,122.36,3,"53, 723, 44",orca network,reliable
5/5/19,2019,11:33,247,6,48.32,122.71,3,"53, 56, 723",orca network,reliable
4/15/17,2017,19:15,381,8,48.1,122.44,2,"53, unknown",orca network,reliable
3/14/20,2020,12:20,384,8,48.02,122.31,1,531,orca network,reliable
3/14/20,2020,11:35,384,8,48.02,122.31,1,531,orca network,public
3/14/20,2020,8:15,247,6,48.32,122.71,1,531,orca network,public
5/22/18,2018,11:44,380,8,48.06,122.52,1,531,orca network,reliable
5/21/18,2018,0:00,384,8,48.02,122.31,1,531,orca network,public
5/20/18,2018,8:00,384,8,48.02,122.31,1,531,orca network,reliable
5/20/18,2018,8:00,383,8,48.06,122.4,1,531,orca network,reliable
5/20/18,2018,9:56,381,8,48.1,122.44,1,531,orca network,reliable
5/20/18,2018,9:40,381,8,48.1,122.44,1,531,other,ww
5/18/18,2018,9:40,383,8,48.06,122.4,1,531,orca network,reliable
5/18/18,2018,9:23,384,8,48.02,122.31,1,531,other,ww
5/12/18,2018,17:31,383,8,48.06,122.4,1,531,orca network,reliable
5/12/18,2018,16:38,383,8,48.06,122.4,1,531,orca network,public
5/2/18,2018,0:00,375,8,48.18,122.55,1,531,orca network,reliable
5/2/18,2018,0:00,375,8,48.18,122.55,1,531,orca network,reliable
4/30/18,2018,0:00,381,8,48.1,122.44,1,531,orca network,public
4/30/18,2018,0:00,381,8,48.1,122.44,1,531,orca network,public
4/8/18,2018,14:00,383,8,48.06,122.4,1,531,other,ww
3/30/16,2016,0:00,385,8,48.01,122.22,1,531,orca network,reliable
3/19/16,2016,13:30,381,8,48.1,122.44,1,531,orca network,reliable
3/17/16,2016,15:04,379,8,48.12,122.52,1,531,orca network,reliable
3/13/16,2016,12:58,381,8,48.1,122.44,1,531,orca network,reliable
2/27/16,2016,12:05,389,9,48.09,122.63,1,531,orca network,reliable
4/16/19,2019,12:36,381,8,48.1,122.44,2,"531,  21",orca network,reliable
4/14/19,2019,15:40,383,8,48.06,122.4,2,"531,  383",orca network,reliable
4/14/19,2019,13:15,375,8,48.18,122.55,2,"531,  383",orca network,reliable
4/17/19,2019,11:15,381,8,48.1,122.44,2,"531,  723",orca network,reliable
4/5/19,2019,17:31,381,8,48.1,122.44,2,"531,  unknown",orca network,public
3/20/16,2016,0:00,378,8,48.13,122.38,1,"531,  49",orca network,reliable
5/19/18,2018,15:30,375,8,48.18,122.55,2,"531, 185",orca network,reliable
4/18/19,2019,0:00,384,8,48.02,122.31,4,"531, 22, 49, 383",orca network,reliable
4/11/19,2019,0:00,386,8,47.96,122.29,3,"531, 53, 49",orca network,reliable
3/18/16,2016,12:15,384,8,48.02,122.31,3,"531, 723, 56",orca network,reliable
5/5/19,2019,13:00,384,8,48.02,122.31,5,"531, 383, 22, unknown",orca network,public
5/11/19,2019,0:00,386,8,47.96,122.29,4,"531, 44, 383, 723",orca network,reliable
3/30/16,2016,0:00,385,8,48.01,122.22,2,"531, unknown",orca network,public
3/21/20,2020,13:30,384,8,48.02,122.31,2,"531, unknown",orca network,reliable
4/5/19,2019,11:30,381,8,48.1,122.44,2,"531, unknown",orca network,reliable
3/19/20,2020,14:20,384,8,48.02,122.31,3,"531, unknown",orca network,reliable
3/3/20,2020,12:17,372,8,48.27,122.56,1,56,orca network,public
4/5/19,2019,17:30,374,8,48.23,122.57,1,56,orca network,reliable
4/5/19,2019,15:45,373,8,48.23,122.67,1,56,orca network,reliable
3/5/16,2016,11:36,398,9,47.89,122.36,1,56,orca network,reliable
3/22/17,2017,11:10,377,8,48.17,122.4,2,"56,  53",other,ww
4/5/19,2019,14:10,373,8,48.23,122.67,2,"56,  2249",orca network,reliable
3/19/17,2017,11:58,375,8,48.18,122.55,2,"56,  53",orca network,public
3/19/17,2017,16:07,398,9,47.89,122.36,2,"56,  53",orca network,public
3/19/17,2017,15:00,398,9,47.89,122.36,2,"56,  53",orca network,public
3/19/17,2017,15:00,398,9,47.89,122.36,2,"56,  53",orca network,public
4/20/19,2019,0:00,372,8,48.27,122.56,4,"56, 2249, 723, 185",orca network,reliable
3/4/20,2020,14:48,372,8,48.27,122.56,2,"56, 44",orca network,reliable
4/3/16,2016,0:00,383,8,48.06,122.4,3,"56, 383, 723",orca network,public
4/3/16,2016,13:15,381,8,48.1,122.44,4,"56, unknown",orca network,reliable
5/7/19,2019,0:00,385,8,48.01,122.22,1,723,orca network,reliable
5/19/18,2018,9:46,381,8,48.1,122.44,1,723,other,ww
4/22/18,2018,10:30,386,8,47.96,122.29,1,723,other,ww
3/7/18,2018,7:20,372,8,48.27,122.56,1,723,orca network,reliable
7/1/16,2016,9:49,247,6,48.32,122.71,1,723,orca network,reliable
7/1/16,2016,19:00,392,9,48.01,122.63,1,723,other,ww
7/1/16,2016,9:30,384,8,48.02,122.31,1,723,other,ww
4/1/16,2016,0:00,384,8,48.02,122.31,1,723,orca network,reliable
4/1/16,2016,0:00,384,8,48.02,122.31,1,723,orca network,reliable
3/23/16,2016,11:00,384,8,48.02,122.31,1,723,orca network,public
3/19/16,2016,0:00,384,8,48.02,122.31,1,723,orca network,reliable
2/27/16,2016,12:38,398,9,47.89,122.36,1,723,orca network,reliable
2/26/16,2016,13:00,384,8,48.02,122.31,1,723,orca network,reliable
2/26/16,2016,13:00,383,8,48.06,122.4,1,723,orca network,reliable
2/17/16,2016,13:16,398,9,47.89,122.36,1,723,orca network,reliable
3/7/15,2015,0:00,398,9,47.89,122.36,1,723,orca network,reliable
3/7/15,2015,0:00,398,9,47.89,122.36,1,723,orca network,reliable
5/2/18,2018,0:00,386,8,47.96,122.29,1,723,orca network,reliable
4/30/19,2019,10:02,398,9,47.89,122.36,2,"723,  53",orca network,reliable
3/12/16,2016,12:00,379,8,48.12,122.52,2,"723,  531",orca network,reliable
4/9/16,2016,11:50,386,8,47.96,122.29,2,"723,  383",orca network,reliable
4/4/16,2016,0:00,385,8,48.01,122.22,2,"723,  531",orca network,reliable
4/3/16,2016,11:30,381,8,48.1,122.44,3,"723, 21, 383",orca network,reliable
4/15/16,2016,12:04,384,8,48.02,122.31,3,"723, 383, 49",orca network,reliable
3/16/18,2018,17:50,372,8,48.27,122.56,3,"723, 383, 56",orca network,reliable
3/16/18,2018,9:00,372,8,48.27,122.56,3,"723, 383, 56",orca network,reliable
4/28/19,2019,12:20,384,8,48.02,122.31,5,"723, 49, 531, 22,  383",orca network,reliable
4/6/16,2016,0:00,385,8,48.01,122.22,6,"723, 21, 49, 56, 383, 531",orca network,reliable
4/17/17,2017,0:00,384,8,48.02,122.31,2,"723, 383, 44, 53, 56",orca network,reliable
4/17/17,2017,12:55,384,8,48.02,122.31,3,"723, 44, 56",orca network,reliable
5/19/18,2018,10:10,381,8,48.1,122.44,2,"723, unknown",orca network,reliable
3/12/15,2015,17:05,386,8,47.96,122.29,4,"723, unknown",orca network,reliable
3/3/22,2022,14:23,380,8,48.06,122.52,2,"185, 723",orca network,reliable
2/24/19,2019,0:00,386,8,47.96,122.29,2,"185, unknown",orca network,ww
3/1/21,2021,17:30,380,8,48.06,122.52,3,"185, unknown",orca network,public
4/8/17,2017,10:35,383,8,48.06,122.4,2,"21,  53",hotline,public
4/7/23,2023,17:00,375,8,48.18,122.55,2,"21, 22",orca network,reliable
4/28/18,2018,13:30,383,8,48.06,122.4,2,"21, 22",orca network,reliable
4/1/19,2019,0:00,383,8,48.06,122.4,2,"21, 22",orca network,reliable
4/11/23,2023,6:30,378,8,48.13,122.38,2,"21, 22",orca network,unknown
4/4/19,2019,0:00,384,8,48.02,122.31,2,"21, 22",orca network,ww
4/4/19,2019,0:00,384,8,48.02,122.31,2,"21, 22",orca network,reliable
4/4/19,2019,13:40,384,8,48.02,122.31,2,"21, 22",orca network,reliable
3/29/19,2019,12:40,383,8,48.06,122.4,2,"21, 22",orca network,ww
3/29/19,2019,0:00,375,8,48.18,122.55,2,"21, 22",orca network,ww
3/31/19,2019,0:00,384,8,48.02,122.31,2,"21, 22",orca network,reliable
4/6/20,2020,0:00,379,8,48.12,122.52,2,"21, 22",orca network,public
4/28/18,2018,11:00,381,8,48.1,122.44,2,"21, 22",orca network,reliable
4/25/18,2018,15:00,384,8,48.02,122.31,2,"21, 22",orca network,public
4/25/18,2018,12:15,247,6,48.32,122.71,2,"21, 22",orca network,public
4/25/18,2018,11:12,398,9,47.89,122.36,2,"21, 22",orca network,reliable
4/25/18,2018,10:43,398,9,47.89,122.36,2,"21, 22",orca network,reliable
4/17/18,2018,11:06,379,8,48.12,122.52,2,"21, 22",orca network,reliable
4/3/18,2018,11:00,381,8,48.1,122.44,2,"21, 22",orca network,reliable
4/2/18,2018,13:40,384,8,48.02,122.31,2,"21, 22",orca network,public
3/28/18,2018,10:10,384,8,48.02,122.31,2,"21, 22",orca network,public
3/29/19,2019,0:00,383,8,48.06,122.4,2,"21, 22",orca network,reliable
3/29/19,2019,0:00,383,8,48.06,122.4,2,"21, 22",orca network,reliable
4/11/23,2023,18:49,375,8,48.18,122.55,3,"21, 22, 185",orca network,public
4/7/23,2023,12:00,378,8,48.13,122.38,3,"21, 22, 2259",orca network,reliable
4/15/18,2018,16:00,381,8,48.1,122.44,3,"21, 22, 383",orca network,reliable
4/15/18,2018,14:05,381,8,48.1,122.44,3,"21, 22, 383",orca network,reliable
4/15/18,2018,11:15,383,8,48.06,122.4,3,"21, 22, 383",orca network,public
4/15/18,2018,10:29,383,8,48.06,122.4,3,"21, 22, 383",orca network,reliable
4/15/18,2018,8:40,379,8,48.12,122.52,3,"21, 22, 383",orca network,reliable
4/15/18,2018,8:10,379,8,48.12,122.52,3,"21, 22, 383",orca network,reliable
4/14/18,2018,14:23,379,8,48.12,122.52,3,"21, 22, 383",orca network,reliable
3/26/18,2018,11:30,384,8,48.02,122.31,3,"21, 22, 383",orca network,reliable
4/12/19,2019,0:00,386,8,47.96,122.29,8,"21, 22, 383, 185, 44, 723, 49, 53",orca network,public
4/14/18,2018,13:12,379,8,48.12,122.52,4,"21, 22, 383, 531",orca network,reliable
4/9/17,2017,10:23,383,8,48.06,122.4,3,"21, 22, 53",hotline,public
4/15/23,2023,15:25,375,8,48.18,122.55,3,"21, 22, 531",orca network,public
4/17/18,2018,11:30,379,8,48.12,122.52,3,"21, 22, 531",orca network,reliable
4/14/18,2018,11:13,379,8,48.12,122.52,4,"21, 22, 531, 383",orca network,reliable
5/19/19,2019,0:00,384,8,48.02,122.31,2,"21, 49",orca network,reliable
4/20/18,2018,10:50,384,8,48.02,122.31,5,"21, 49, 53, 383, unknown",orca network,reliable
4/3/17,2017,18:00,381,8,48.1,122.44,6,"21, 49, 53, 383, unknown",orca network,reliable
4/12/21,2021,12:00,384,8,48.02,122.31,2,"21, unknown",orca network,reliable
4/25/21,2021,16:00,378,8,48.13,122.38,3,"21, unknown",orca network,reliable
4/5/21,2021,6:00,378,8,48.13,122.38,4,"21, unknown",orca network,public
4/1/17,2017,0:00,383,8,48.06,122.4,2,"22,  383",hotline,public
4/4/14,2014,16:12,381,8,48.1,122.44,2,"22,  53",orca network,reliable
4/2/17,2017,10:35,383,8,48.06,122.4,2,"22,  unknown",hotline,public
3/9/22,2022,17:11,386,8,47.96,122.29,3,"22, 185,  383",orca network,public
4/24/18,2018,11:13,384,8,48.02,122.31,2,"22, 21",orca network,reliable
4/16/23,2023,15:30,378,8,48.13,122.38,2,"22, 356",orca network,reliable
3/15/20,2020,12:25,379,8,48.12,122.52,2,"22, 383",orca network,reliable
4/12/20,2020,9:15,381,8,48.1,122.44,3,"22, 383, unknown",orca network,public
4/19/18,2018,10:43,384,8,48.02,122.31,3,"22, 49, 383",orca network,reliable
3/21/15,2015,13:27,381,8,48.1,122.44,4,"22, 53, 356, 383",orca network,reliable
3/31/18,2018,11:02,384,8,48.02,122.31,4,"22, 53, 49, 531",orca network,reliable
4/20/23,2023,17:00,375,8,48.18,122.55,2,"22, 531",orca network,reliable
4/20/23,2023,20:00,379,8,48.12,122.52,2,"22, 531",orca network,reliable
4/15/23,2023,10:20,381,8,48.1,122.44,2,"22, 531",orca network,public
4/15/23,2023,9:58,381,8,48.1,122.44,3,"22, 531, unknown",orca network,public
4/18/23,2023,18:13,375,8,48.18,122.55,3,"22, 531, unknown",orca network,public
